	"gene_id"	"sample97_t3"	"sample98_t4"	"sample99_t5"	"sample100_t6"	"sample101_t8"	"sample102_t24"	"sample103_t48"	"sample104_t168"	"sample105_t336"	"sample16_t3"	"sample17_t4"	"sample18_t5"	"sample19_t6"	"sample20_t8"	"sample21_t24"	"sample22_t48"	"sample23_t168"	"sample24_t336"	"sample25_t3"	"sample26_t4"	"sample27_t5"	"sample28_t6"	"sample29_t8"	"sample30_t24"	"sample31_t48"	"sample32_t168"	"sample33_t336"
"3544"	"ECB_03544"	958	176	258	131	8	1	4	10	21	83	100	12	91	18	1	2	1	7	96	128	160	196	192	5	1	22	15
"3545"	"ECB_03545"	6	8	8	2	0	5	2	30	34	0	2	0	0	3	1	3	3	22	0	1	3	1	0	10	3	123	59
"3546"	"ECB_03546"	84	246	47	21	0	0	1	10	20	5	14	2	15	1	0	0	2	5	10	37	28	10	15	0	0	7	3
"3547"	"ECB_03547"	59	105	77	34	2	0	1	11	26	12	23	3	6	3	1	0	0	17	14	29	32	21	20	1	1	16	30
"3548"	"ECB_03548"	0	2	2	1	2	0	0	5	9	1	1	1	0	3	2	0	0	4	1	3	3	1	3	2	1	13	7
"3549"	"ECB_03549"	24	35	11	16	8	2	2	41	23	17	7	2	11	26	1	2	8	12	16	14	19	15	29	5	5	87	42
"3550"	"ECB_03550"	9	11	9	7	0	0	1	3	9	0	2	1	0	2	0	0	1	4	11	7	4	2	2	3	1	16	25
"3551"	"ECB_03551"	36	81	43	28	3	0	1	4	39	12	11	1	13	5	1	1	0	5	23	20	29	23	22	2	0	11	19
"3552"	"ECB_03552"	18	53	7	13	0	0	0	5	31	3	9	1	2	2	0	0	0	14	8	9	24	13	5	0	1	4	8
"3553"	"ECB_03553"	18	43	11	12	0	0	0	0	30	3	11	3	7	2	0	0	1	10	11	24	18	8	7	0	0	6	12
"3554"	"ECB_03554"	112	107	214	114	13	3	0	36	131	70	79	7	68	10	11	0	2	51	126	108	142	112	65	18	2	35	65
"3555"	"ECB_03555"	279	248	746	262	23	5	0	68	579	262	176	35	97	18	4	7	30	122	395	317	251	246	154	12	3	110	275
"3556"	"ECB_03556"	296	487	765	332	161	8	2	149	230	260	345	44	230	312	30	24	71	186	543	325	511	209	219	35	6	264	273
"3557"	"ECB_03557"	2	6	1	3	0	0	0	2	4	1	1	0	0	0	0	0	3	7	0	3	3	1	1	2	0	4	7
"3558"	"ECB_03558"	64	29	66	40	59	1	1	164	176	45	22	5	15	73	12	5	101	139	77	83	86	53	117	28	12	690	259
"3559"	"ECB_03559"	7	11	3	3	1	0	0	2	0	2	1	0	1	0	1	0	0	1	1	3	8	1	3	0	0	0	2
"3560"	"ECB_03560"	24	21	22	8	0	0	0	1	6	5	4	1	1	4	0	0	0	3	8	8	8	12	7	1	0	2	3
"3561"	"ECB_03561"	31	38	30	13	1	0	0	0	12	3	7	22	9	1	0	0	3	2	7	10	6	8	9	0	0	3	1
"3562"	"ECB_03562"	6	12	7	5	0	0	0	3	11	0	6	2	0	0	0	0	0	0	5	4	2	7	10	1	0	11	12
"3563"	"ECB_03563"	2	7	0	2	1	0	0	6	8	1	0	0	0	1	0	0	2	0	4	1	1	0	0	0	0	2	16
"3564"	"ECB_03564"	3	11	1	2	0	0	0	5	7	2	1	0	1	1	0	0	5	3	2	0	0	0	2	4	1	8	7
"3565"	"ECB_03565"	6	13	6	3	1	0	0	2	5	2	3	1	1	0	0	1	0	2	1	2	10	5	2	0	0	4	4
"3566"	"ECB_03566"	2	6	0	0	1	0	0	1	3	1	0	0	1	0	0	0	0	6	0	0	3	0	2	0	0	5	3
"3567"	"ECB_03567"	2	2	6	2	0	0	0	2	5	0	3	0	1	1	1	0	0	2	1	7	2	0	1	1	1	5	2
"3568"	"ECB_03568"	93	140	71	31	33	5	5	126	89	42	30	11	18	61	8	3	53	40	26	47	78	39	83	14	6	271	129
"3569"	"ECB_03569"	8	14	3	5	1	0	1	85	25	0	1	0	2	6	0	0	27	6	2	1	1	4	1	6	0	163	24
"3570"	"ECB_03570"	40	64	26	20	15	0	1	230	126	31	34	7	14	24	2	5	27	13	53	68	63	36	99	10	7	703	91
"3571"	"ECB_03571"	38	69	30	30	9	1	0	52	48	26	19	49	11	9	1	0	10	28	27	29	21	15	34	11	0	106	48
"3572"	"ECB_03572"	129	81	94	25	3	0	0	11	37	31	35	10	28	9	0	0	0	10	45	36	37	30	52	1	2	9	11
"3573"	"ECB_03573"	14	19	8	3	1	0	0	6	11	3	3	1	2	1	0	1	0	9	10	13	5	4	6	1	1	12	2
"3574"	"ECB_03574"	7	12	4	0	0	0	0	3	11	1	1	0	3	0	0	0	1	5	1	1	2	0	1	1	0	2	12
"3575"	"ECB_03575"	10	16	16	15	3	0	0	3	7	2	3	5	2	4	0	0	0	5	3	4	6	6	5	0	0	2	4
"3576"	"ECB_03576"	5	5	1	3	0	0	0	4	92	4	2	2	1	0	1	0	59	22	31	26	17	9	13	2	20	129	340
"3577"	"ECB_03577"	10	14	7	12	1	0	0	5	8	4	1	2	3	3	0	0	5	4	5	1	7	7	4	0	0	15	5
"3578"	"ECB_03578"	49	41	56	27	8	1	1	31	51	25	13	18	10	8	1	3	13	21	35	26	25	53	41	5	4	60	47
"3579"	"ECB_03579"	9	15	8	2	0	0	0	8	16	1	2	0	2	1	0	1	2	15	1	4	0	2	2	1	0	15	7
"3580"	"ECB_03580"	727	431	299	102	7	1	0	16	44	78	136	34	82	12	2	1	10	37	133	184	155	138	101	2	3	39	16
"3581"	"ECB_03581"	9	28	4	4	5	1	1	4	13	9	4	1	4	4	0	0	0	0	8	6	8	4	8	3	1	8	3
"3582"	"ECB_03582"	2773	3423	2034	1128	30	5	4	225	515	745	799	243	571	85	3	10	57	213	793	1137	1234	862	703	35	7	403	284
"3583"	"ECB_03583"	73	147	26	45	0	0	0	6	8	10	17	11	20	0	0	0	4	3	24	30	43	30	15	0	0	9	9
"3584"	"ECB_03584"	758	902	223	156	13	0	2	16	68	106	147	35	104	25	4	2	21	28	137	244	210	173	166	5	1	38	39
"3585"	"ECB_03585"	492	991	177	80	6	4	0	15	50	94	96	20	48	15	2	0	7	22	92	228	162	87	57	3	0	13	38
"3586"	"ECB_03586"	719	1900	561	401	0	1	0	24	25	194	293	15	202	2	0	0	1	15	246	457	522	224	105	10	1	21	31
"3587"	"ECB_03587"	306	1337	263	132	0	1	0	4	17	14	92	16	144	2	0	0	0	2	107	342	338	145	37	0	0	12	3
"3588"	"ECB_03588"	27	145	29	24	2	0	0	3	5	5	13	1	20	0	0	0	0	4	17	34	42	24	4	0	0	5	4
"3589"	"ECB_03589"	1622	2886	857	840	5	0	2	39	107	345	466	229	561	8	3	1	10	37	466	1059	1283	770	369	7	1	55	72
"3590"	"ECB_03590"	371	355	187	122	7	0	1	15	60	82	85	41	91	20	7	0	1	24	185	230	257	212	115	6	2	41	56
"3591"	"ECB_03591"	0	1	2	1	0	0	0	0	1	6	9	0	0	1	0	0	6	1	13	6	11	5	11	1	0	1	4
"3592"	"ECB_03592"	5	12	12	4	6	1	2	3	10	10	1	1	0	5	0	1	2	4	3	0	1	1	12	3	0	13	18
"3593"	"ECB_03593"	3	2	2	0	1	0	1	14	9	1	1	0	0	1	0	0	0	1	1	1	1	0	0	2	0	15	9
"3594"	"ECB_03594"	13	51	10	7	0	0	0	2	6	2	8	0	0	0	0	0	0	8	1	6	8	3	4	0	0	4	2
"3595"	"ECB_03595"	33	58	12	9	0	0	0	2	14	3	3	1	9	1	0	0	0	0	6	14	17	2	1	0	0	2	15
"3596"	"ECB_03596"	100	266	123	44	6	0	0	23	42	30	52	41	35	7	0	3	11	27	65	112	131	72	60	2	3	52	19
"3597"	"ECB_03597"	120	180	76	33	4	0	0	6	20	41	23	4	14	9	0	0	3	6	18	48	40	31	27	0	0	31	14
"3598"	"ECB_03598"	281	721	236	322	1	0	1	8	52	40	126	60	162	7	1	1	25	12	158	289	334	301	127	4	1	29	42
"3599"	"ECB_03599"	91	128	46	28	0	0	1	9	16	8	25	4	21	0	0	1	0	2	16	15	28	31	29	0	1	14	4
"3600"	"ECB_03600"	16	18	5	7	0	0	0	3	4	1	3	0	4	0	0	0	2	2	3	7	9	6	2	0	0	6	6
"3601"	"ECB_03601"	126	212	90	76	5	0	0	34	73	22	24	7	15	15	2	1	9	46	35	58	66	40	57	5	1	68	68
"3602"	"ECB_03602"	7	9	1	10	1	0	1	4	7	0	1	3	0	0	0	1	1	0	1	3	6	13	7	0	0	2	1
"3603"	"ECB_03603"	7	21	14	34	0	0	0	4	4	1	4	0	10	2	0	0	0	1	1	4	13	13	12	0	0	7	10
"3604"	"ECB_03604"	9	6	5	12	0	0	0	10	12	2	1	1	9	0	0	0	3	2	0	5	11	13	18	0	0	9	8
"3605"	"ECB_03605"	4	21	7	7	0	0	1	6	2	1	5	3	3	0	0	0	0	2	5	4	5	3	6	0	0	5	8
"3606"	"ECB_03606"	3	2	2	0	0	1	0	27	34	0	0	0	0	0	0	1	1	5	1	2	1	3	0	1	1	24	35
"3607"	"ECB_03607"	3	2	2	2	2	0	0	3	2	2	2	0	0	0	0	0	0	0	3	1	0	0	0	1	0	2	3
"3608"	"ECB_03608"	119	117	125	54	3	0	0	1	13	68	50	11	32	9	0	0	2	4	52	59	83	70	74	0	1	3	8
"3609"	"ECB_03609"	62	83	48	53	0	0	0	4	11	23	19	6	22	7	0	0	0	2	20	15	40	35	29	0	0	4	4
"3610"	"ECB_03610"	16	23	10	28	0	0	0	6	13	4	1	2	8	3	0	0	1	1	20	15	17	18	9	0	0	4	11
"3611"	"ECB_03611"	15	25	8	7	0	1	0	2	10	7	9	4	6	1	1	1	0	2	8	11	14	15	8	0	0	9	6
"3612"	"ECB_03612"	24	36	16	12	5	0	0	17	16	16	8	6	2	4	1	0	0	15	8	17	12	10	15	5	1	27	27
"3613"	"ECB_03613"	2115	2051	676	653	33	5	2	93	196	710	751	126	639	125	22	6	34	60	913	943	1204	951	655	95	11	161	168
"3614"	"ECB_03614"	998	2323	375	207	29	0	2	37	78	272	296	72	148	76	6	1	20	34	301	629	513	380	222	13	2	61	116
"3615"	"ECB_03615"	2075	2037	1373	803	10	4	2	45	74	664	586	280	556	29	17	0	13	29	864	1318	1030	969	746	33	4	50	61
"3616"	"ECB_03616"	13087	9648	7668	3603	33	3	0	43	192	2937	3610	1161	3076	67	7	2	13	83	6587	8884	6288	7597	5309	20	2	104	176
"3617"	"ECB_03617"	6284	3663	2846	1436	5	0	0	10	62	1374	1358	567	1187	23	1	0	3	25	2434	3156	3014	2983	2354	5	0	31	62
"3618"	"ECB_03618"	8526	6100	3650	2411	21	0	1	33	111	2218	2103	611	1628	61	1	0	9	66	2074	3152	2849	2587	1922	8	4	35	88
"3619"	"ECB_03619"	1898	1930	1108	685	5	0	0	3	30	513	659	145	423	11	1	1	6	15	486	725	808	613	376	1	0	8	14
"3620"	"ECB_03620"	3072	3107	1863	998	13	0	0	6	58	662	870	377	703	39	0	0	0	48	1066	1596	1392	1317	955	1	0	16	51
"3621"	"ECB_03621"	6395	6004	4268	1957	16	0	1	6	108	888	1380	78	938	59	0	0	6	35	1200	1958	1736	1391	1041	8	1	14	67
"3622"	"ECB_03622"	2860	4049	2058	992	15	0	0	9	68	442	760	78	511	47	0	1	2	47	648	1285	1181	682	429	6	4	13	48
"3623"	"ECB_03623"	312	1172	203	148	2	0	0	9	27	91	128	12	71	18	1	2	0	15	130	251	262	88	69	2	1	4	19
"3624"	"ECB_03624"	42	102	32	43	0	2	0	3	14	4	20	0	23	4	0	0	0	4	16	27	39	15	20	5	0	13	7
"3625"	"ECB_03625"	829	2166	623	327	8	0	1	19	95	150	233	39	208	10	1	0	22	37	328	819	631	447	270	9	6	108	202
"3626"	"ECB_03626"	292	1180	334	145	1	0	0	25	87	58	96	13	66	2	1	2	16	41	192	268	244	127	86	4	0	25	41
"3627"	"ECB_03627"	103	138	112	37	4	0	1	36	53	9	29	0	25	4	1	2	2	3	28	45	42	30	19	4	1	31	18
"3628"	"ECB_03628"	3110	25362	21958	7256	5	10	4	485	599	1234	3572	3602	2195	12	10	56	222	132	4004	7768	5188	3199	703	14	20	1956	215
"3629"	"ECB_03629"	110	50	18	28	0	0	0	7	23	11	13	6	24	4	1	0	13	3	31	28	44	54	31	3	0	24	20
"3630"	"ECB_03630"	76	84	22	24	5	0	0	15	30	20	21	8	9	12	2	5	20	14	13	30	18	18	24	3	1	41	40
"3631"	"ECB_03631"	71	120	33	34	3	0	0	27	28	6	21	2	9	5	0	2	5	10	11	24	32	19	20	2	0	25	19
"3632"	"ECB_03632"	5	14	4	3	2	0	0	5	17	0	0	0	0	0	0	0	1	2	12	21	17	11	12	0	0	8	11
"3633"	"ECB_03633"	20	39	22	12	1	0	0	14	20	4	6	0	2	3	0	0	5	6	15	14	10	7	10	0	1	19	16
"3634"	"ECB_03634"	675	760	2989	1429	519	35	32	1115	2337	1080	1074	122	929	1200	92	73	378	1533	1737	1868	1582	1350	1869	226	54	3284	2651
"3635"	"ECB_03635"	846	1109	2137	1813	194	14	19	656	922	799	765	455	605	408	40	22	336	675	1325	1096	1201	959	1229	143	37	1911	1156
"3636"	"ECB_03636"	1295	3193	2011	1346	310	24	19	391	451	715	771	208	551	685	30	28	134	434	835	1040	1215	603	829	192	36	954	749
"3637"	"ECB_03637"	2516	5208	2779	1898	784	17	15	253	400	888	1090	329	692	1540	54	16	99	414	1095	1879	1371	1298	2098	367	48	761	729
"3638"	"ECB_03638"	254	506	247	145	7	1	1	27	41	68	136	87	69	45	2	1	9	32	127	205	202	135	103	3	0	57	39
"3639"	"ECB_03639"	192	438	145	148	3	1	0	17	26	39	77	37	74	24	0	0	1	28	84	137	169	81	71	0	0	34	14
"3640"	"ECB_03640"	151	148	63	44	0	0	0	23	18	16	36	5	31	5	1	3	9	10	39	47	64	30	26	2	0	19	26
"3641"	"ECB_03641"	159	183	137	77	10	2	2	17	70	31	46	5	40	9	1	2	2	13	55	65	66	46	43	2	1	63	39
"3642"	"ECB_03642"	182	251	109	72	7	2	0	13	39	39	35	5	23	12	8	0	0	7	35	58	57	25	26	5	1	29	28
"3643"	"ECB_03643"	940	1251	722	226	81	18	4	157	288	442	362	29	393	200	215	20	30	240	551	629	705	472	627	588	32	243	456
"3644"	"ECB_03644"	33	46	42	18	3	0	0	15	19	8	16	3	12	6	0	0	0	9	8	27	30	15	24	3	0	49	38
"3645"	"ECB_03645"	1755	3298	1392	1535	463	146	40	681	1202	697	819	316	711	604	730	67	134	701	1542	1372	1716	797	906	1187	116	1003	1016
"3646"	"ECB_03646"	917	1368	1318	469	10	1	1	29	443	402	303	57	261	12	7	1	13	53	408	409	499	337	241	9	3	60	132
"3647"	"ECB_03647"	194	264	178	75	0	0	1	4	20	107	114	5	109	5	3	0	2	7	133	157	148	164	132	2	0	6	1
"3648"	"ECB_03648"	2255	2723	1616	1206	9	4	1	20	170	995	1087	958	980	34	5	1	1	26	1436	1655	1752	1733	1057	14	1	73	89
"3649"	"ECB_03649"	3608	5125	4144	2535	16	0	1	28	244	1490	1941	1237	1814	40	5	0	8	42	2679	3131	3203	2566	1679	10	0	57	74
"3650"	"ECB_03650"	2038	2888	2219	1462	16	0	0	31	134	899	1293	637	1116	30	2	0	6	40	1606	1565	1766	1391	782	11	0	28	42
"3651"	"ECB_03651"	71	146	112	47	8	0	0	57	62	24	55	34	33	14	3	1	8	24	27	48	60	27	34	5	3	83	33
"3652"	"ECB_03652"	38594	3676	352	1597	14	3	1	66	91	2779	2447	1412	3795	23	9	4	11	35	4374	4059	6963	9313	3320	15	9	141	75
"3653"	"ECB_03653"	69	107	68	29	0	0	0	16	49	24	23	11	11	2	0	1	9	10	17	38	41	14	24	4	0	54	60
"3654"	"ECB_03654"	2	3	7	4	0	0	0	7	12	1	3	0	4	5	0	0	6	5	7	8	8	10	2	0	1	15	3
"3655"	"ECB_03655"	22	11	15	5	4	0	0	12	13	2	2	2	2	5	4	0	3	7	3	12	8	4	14	3	1	11	8
"3656"	"ECB_03656"	206	554	172	98	1	0	0	12	54	46	54	19	58	3	0	1	3	15	96	169	115	101	59	4	0	38	37
"3657"	"ECB_03657"	1046	1623	419	213	5	0	1	22	136	69	286	154	213	12	0	0	9	47	257	482	474	345	213	2	4	73	55
"3658"	"ECB_03658"	1771	2433	966	440	8	3	3	74	307	261	494	131	383	50	5	5	16	96	567	893	933	545	365	8	2	101	127
"3659"	"ECB_03659"	2625	3104	1570	858	22	9	7	215	560	438	633	104	394	60	15	7	74	227	595	770	715	421	306	27	4	373	320
"3660"	"ECB_03660"	276	474	181	104	6	0	4	306	537	51	119	5	69	23	4	11	26	188	113	188	218	75	61	9	12	306	296
"3661"	"ECB_03661"	7876	9738	2699	1998	48	23	20	1648	2600	851	2195	760	1506	190	56	76	471	1713	1811	3727	3301	2336	1196	280	58	3572	2105
"3662"	"ECB_03662"	181	303	81	69	2	0	0	16	56	39	54	6	46	8	1	2	5	35	48	97	99	57	31	1	2	20	31
"3663"	"ECB_03663"	587	847	262	288	5	2	0	25	91	81	120	26	127	6	5	5	12	30	129	206	237	194	145	19	4	26	26
"3664"	"ECB_03664"	151	288	79	110	0	0	0	4	39	39	79	23	65	4	0	0	7	9	64	106	147	104	68	0	0	18	11
"3665"	"ECB_03665"	422	529	227	238	0	1	0	9	28	71	102	107	125	5	0	0	6	6	190	218	289	161	119	0	0	10	11
"3666"	"ECB_03666"	271	386	161	196	2	1	0	7	38	52	91	20	102	8	0	1	5	5	158	191	228	133	97	1	0	18	20
"3667"	"ECB_03667"	196	260	159	131	0	0	0	10	21	38	74	39	64	3	0	0	1	2	113	96	138	67	66	0	0	15	13
"3668"	"ECB_03668"	230	276	149	87	2	0	1	4	19	21	57	46	45	1	1	0	0	8	136	155	174	103	55	0	0	5	11
"3669"	"ECB_03669"	425	442	275	183	4	0	2	24	28	76	142	40	97	10	0	0	3	12	146	249	199	165	99	1	1	15	23
"3670"	"ECB_03670"	82	170	79	42	1	0	0	2	17	13	24	14	23	3	0	1	4	7	36	56	71	23	22	1	2	5	6
"3671"	"ECB_03671"	135	223	94	70	3	1	1	5	15	20	59	25	48	2	1	0	7	4	65	71	106	69	58	7	0	12	10
"3672"	"ECB_03672"	100	264	121	114	1	0	0	6	11	14	37	12	62	7	3	0	0	3	57	83	92	58	39	2	0	2	4
"3673"	"ECB_03673"	79	153	74	69	2	0	0	8	5	11	31	14	37	0	0	0	2	3	49	81	90	42	28	2	1	7	4
"3674"	"ECB_03674"	428	828	454	369	10	0	0	14	22	58	167	50	205	16	1	0	3	12	215	358	326	291	172	17	0	23	11
"3675"	"ECB_03675"	26	71	37	17	4	0	0	13	13	19	9	2	8	2	0	1	0	15	7	15	21	7	8	2	0	9	14
"3676"	"ECB_03676"	8	6	4	1	0	0	0	9	9	0	0	0	0	1	0	0	10	4	5	2	2	2	1	1	0	13	43
"3677"	"ECB_03677"	598	643	515	220	2	0	4	18	59	143	204	42	143	22	7	0	3	31	227	359	358	285	204	16	0	44	78
"3678"	"ECB_03678"	575	940	547	285	9	0	0	17	45	144	197	98	153	34	1	0	2	28	192	280	320	235	180	4	0	19	34
"3679"	"ECB_03679"	269	408	172	103	5	0	1	10	34	46	82	15	59	16	0	0	9	22	77	129	109	80	71	2	0	18	24
"3680"	"ECB_03680"	465	548	381	158	12	1	1	60	171	105	141	34	101	44	0	1	15	62	165	205	230	125	140	4	4	86	105
"3681"	"ECB_03681"	1686	1978	591	349	27	7	2	135	242	187	390	183	247	60	7	12	48	103	435	725	634	436	425	34	11	203	156
"3682"	"ECB_03682"	221	382	161	116	6	5	0	219	180	41	57	21	41	17	4	10	36	59	68	78	86	70	72	9	2	239	100
"3683"	"ECB_03683"	1	1	1	0	0	0	0	3	1	0	0	0	1	0	0	0	0	4	1	0	1	0	1	0	0	4	0
"3684"	"ECB_03684"	89	113	66	31	6	0	1	19	27	14	24	7	16	12	4	9	9	23	22	38	32	22	25	6	5	25	23
"3685"	"ECB_03685"	171	338	123	73	8	0	0	28	47	36	59	25	53	16	0	2	8	30	49	81	90	66	62	2	1	56	32
"3686"	"ECB_03686"	103	211	75	59	1	0	0	6	24	33	50	19	31	3	0	0	5	5	50	65	59	60	55	0	0	20	12
"3687"	"ECB_03687"	228	327	106	76	1	0	0	1	10	37	52	16	58	8	0	0	0	3	57	95	86	77	49	0	0	3	6
"3688"	"ECB_03688"	116	165	57	50	1	0	0	4	12	40	46	15	38	1	0	0	5	4	92	109	114	84	67	1	1	8	8
"3689"	"ECB_03689"	628	621	296	159	14	0	1	39	217	97	131	175	108	24	2	1	14	82	161	222	230	161	144	10	1	46	109
"3690"	"ECB_03690"	93	91	100	49	12	0	0	4	13	56	45	8	24	25	1	0	0	11	33	43	52	25	44	3	2	13	6
"3691"	"ECB_03691"	3	2	1	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	1	0	3	1	0	0	0	2	0
"3692"	"ECB_03692"	192	534	186	82	2	0	0	17	52	81	78	19	34	7	1	1	6	10	85	125	110	80	58	7	3	17	36
"3693"	"ECB_03693"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2
"3694"	"ECB_03694"	1	0	0	0	0	0	0	2	3	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	2	1
"3695"	"ECB_03695"	2	10	4	2	1	1	0	3	1	1	3	0	0	0	0	0	0	1	4	4	3	2	0	0	0	3	0
"3696"	"ECB_03696"	2	1	1	0	1	0	0	3	1	1	0	0	1	3	0	0	0	0	0	2	0	1	0	0	0	2	2
"3697"	"ECB_03697"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3698"	"ECB_03698"	65	116	42	17	1	0	0	5	12	5	10	0	18	3	0	0	5	3	15	48	54	24	8	2	0	6	12
"3699"	"ECB_03699"	15	84	86	35	12	0	0	11	35	25	27	2	10	14	0	0	2	11	22	28	35	19	26	2	0	8	26
"3700"	"ECB_03700"	110	220	52	26	2	1	0	6	14	22	26	7	13	3	1	1	3	3	24	36	26	10	7	1	0	13	12
"3701"	"ECB_03701"	110	230	42	25	0	0	0	2	12	16	29	8	12	6	0	0	0	4	36	63	51	35	25	0	0	4	1
"3702"	"ECB_03702"	53	92	26	31	0	0	0	5	23	3	12	36	9	3	1	0	0	13	14	20	18	6	16	0	1	15	3
"3703"	"ECB_03703"	129	175	102	22	6	0	0	14	14	34	22	4	32	20	0	3	2	8	68	129	63	94	90	1	1	17	18
"3704"	"ECB_03704"	207	214	97	35	4	0	0	13	61	38	51	28	22	12	1	2	11	22	53	67	83	28	37	1	0	18	43
"3705"	"ECB_03705"	356	355	65	35	0	0	0	20	30	30	59	11	34	10	4	3	2	5	50	75	68	69	57	3	0	24	10
"3706"	"ECB_03706"	50	133	67	63	2	0	0	9	32	14	33	13	28	2	4	0	7	5	32	52	68	34	48	0	1	16	14
"3707"	"ECB_03707"	18	20	11	15	11	0	0	9	31	13	5	1	3	8	0	1	1	4	1	3	7	8	15	3	3	6	11
"3708"	"ECB_03708"	16608	14938	12078	15004	23	1	1	24	37	6086	6147	6190	8677	67	3	7	5	30	13417	9233	11368	12024	15116	18	15	61	74
"3709"	"ECB_03709"	29	49	29	15	1	0	0	7	8	6	8	0	7	2	0	0	0	4	10	8	13	4	15	2	1	14	15
"3710"	"ECB_03710"	15	21	9	9	1	0	2	12	10	1	2	0	6	1	0	0	1	3	3	2	4	4	3	1	0	2	7
"3711"	"ECB_03711"	9	8	17	9	0	0	0	0	1	0	2	0	1	1	0	0	0	2	14	23	7	16	12	0	0	3	3
"3712"	"ECB_03712"	5	4	9	0	0	0	1	2	4	0	1	0	3	0	0	0	0	0	2	2	1	2	2	0	0	1	1
"3713"	"ECB_03713"	3	4	0	1	2	0	0	1	1	2	1	0	0	1	0	0	0	0	1	1	2	3	3	0	0	2	0
"3714"	"ECB_03714"	11	8	4	1	0	0	0	1	13	1	0	0	4	0	0	0	5	3	2	5	8	6	4	0	1	2	10
"3715"	"ECB_03715"	11	11	13	4	0	0	0	0	2	3	5	0	4	2	0	0	2	2	3	11	5	6	10	1	0	4	12
"3716"	"ECB_03716"	18	23	14	3	0	0	0	0	5	3	2	0	5	2	0	0	11	1	3	4	5	6	11	0	0	11	27
"3717"	"ECB_03717"	799	921	961	520	25	0	3	8	116	274	287	90	302	67	1	2	1	15	303	559	396	448	366	5	2	12	45
"3718"	"ECB_03718"	1862	857	1212	676	69	2	0	80	68	964	915	428	636	201	11	4	11	59	614	1239	1223	835	856	34	3	58	69
"3719"	"ECB_03719"	50	73	39	18	9	1	0	20	22	27	16	1	5	13	5	0	6	17	16	18	27	11	14	18	3	17	14
"3720"	"ECB_03720"	4	14	1	1	1	0	0	5	1	2	2	0	0	5	0	1	0	2	1	0	0	1	0	0	1	4	3
"3721"	"ECB_03721"	10	71	17	8	3	0	0	3	9	1	4	1	1	15	0	0	0	3	5	12	4	3	8	0	0	12	7
"3722"	"ECB_03722"	18	73	16	7	4	0	0	3	2	21	7	2	9	6	1	0	2	2	4	11	7	7	3	1	1	6	5
"3723"	"ECB_03723"	21	66	24	31	3	0	0	13	16	34	14	29	7	6	0	0	2	4	30	16	9	14	19	0	1	23	17
"3724"	"ECB_03724"	129	125	133	65	13	5	0	189	147	109	67	10	48	47	17	6	49	96	134	115	51	82	130	13	9	389	139
"3725"	"ECB_03725"	128	217	295	179	21	1	1	22	86	85	83	26	41	35	2	1	10	36	96	103	116	75	84	1	1	53	59
"3726"	"ECB_03726"	280	415	210	113	13	0	0	20	94	67	96	12	54	30	1	1	4	20	154	253	170	132	97	5	1	59	76
"3727"	"ECB_03727"	114	171	100	47	3	0	0	5	25	27	40	57	29	12	0	1	4	8	36	54	56	39	37	1	0	8	17
"3728"	"ECB_03728"	483	720	275	217	9	0	1	18	89	66	140	15	104	19	4	1	4	21	253	432	275	278	159	1	1	28	60
"3729"	"ECB_03729"	471	397	336	135	17	0	1	23	206	164	218	4	134	79	8	2	6	65	1822	1930	1015	1553	1554	26	5	39	71
"3730"	"ECB_03730"	494	902	397	184	10	0	2	13	96	113	193	56	156	41	1	0	5	26	229	315	252	221	176	5	2	14	26
"3731"	"ECB_03731"	218	414	83	105	2	0	0	7	46	32	66	14	48	5	0	0	2	9	98	125	142	75	38	8	1	5	23
"3732"	"ECB_03732"	92	210	54	49	0	0	0	6	31	4	17	10	35	1	0	0	8	13	22	43	38	43	30	0	0	32	24
"3733"	"ECB_03733"	14	44	7	5	2	0	1	7	10	1	2	2	6	3	1	2	2	6	7	7	8	3	2	0	0	16	21
"3734"	"ECB_03734"	964	1558	1068	621	66	5	3	124	266	231	313	127	242	125	5	8	55	114	430	483	590	356	416	14	9	197	163
"3735"	"ECB_03735"	299	663	274	143	15	2	3	19	61	83	125	72	83	33	1	0	23	12	136	185	191	141	111	3	0	51	40
"3736"	"ECB_03736"	31	214	196	63	122	7	2	273	507	66	32	3	2	296	26	10	123	291	15	45	19	8	287	73	18	854	676
"3737"	"ECB_03737"	105	496	4618	2043	310	14	23	835	1304	693	371	25	230	649	72	42	342	761	709	544	506	478	1317	176	60	2363	1566
"3738"	"ECB_03738"	2197	1814	1707	626	53	0	1	50	203	337	570	103	318	94	3	0	4	52	594	999	777	684	687	9	5	102	78
"3739"	"ECB_03739"	108	164	90	33	5	1	0	5	15	23	35	13	25	14	1	0	2	3	45	71	73	47	38	1	0	12	7
"3740"	"ECB_03740"	236	337	155	92	7	6	0	49	54	50	62	14	53	11	4	2	7	32	66	96	121	52	52	25	3	50	45
"3741"	"ECB_03741"	49	98	38	33	0	0	0	0	11	14	20	15	8	6	0	0	0	10	18	19	29	19	9	2	1	5	5
